"metric" "n_bands" "simulation" "n" "method" "value"
"time.elapsed" "14" "21" "100" "LASSO" 0.0300000000133878
"time.user.child" "14" "21" "100" "LASSO" NA
"time.sys.child" "14" "21" "100" "LASSO" NA
"cv.iters" "14" "21" "100" "LASSO" NA
"cv.time.user.self" "14" "21" "100" "LASSO" 0.294400000000605
"cv.time.sys.self" "14" "21" "100" "LASSO" 0.000699999999999932
"cv.time.elapsed" "14" "21" "100" "LASSO" 0.296999999999534
"cv.time.user.child" "14" "21" "100" "LASSO" NA
"cv.time.sys.child" "14" "21" "100" "LASSO" NA
"n.cv.par" "14" "21" "100" "LASSO" 20
"lambda" "14" "22" "100" "LASSO" 0.0412295245231515
"lambdar0" "14" "22" "100" "LASSO" 0.8
"kappa" "14" "22" "100" "LASSO" 0
"condnum" "14" "22" "100" "LASSO" 2.2917260976103
"EL" "14" "22" "100" "LASSO" 57.1386531507209
"RMSE" "14" "22" "100" "LASSO" 0.0142996020390796
"F1" "14" "22" "100" "LASSO" 0.0232558139534884
"eTPR" "14" "22" "100" "LASSO" 0.0117647058823529
"eTNR" "14" "22" "100" "LASSO" 1
"ePPV" "14" "22" "100" "LASSO" 1
"d" "14" "22" "100" "LASSO" 0.00571428571428571
"iters" "14" "22" "100" "LASSO" 5
"time.user.self" "14" "22" "100" "LASSO" 0.0499999999956344
"time.sys.self" "14" "22" "100" "LASSO" 0
"time.elapsed" "14" "22" "100" "LASSO" 0.0599999999976717
"time.user.child" "14" "22" "100" "LASSO" NA
"time.sys.child" "14" "22" "100" "LASSO" NA
"cv.iters" "14" "22" "100" "LASSO" NA
"cv.time.user.self" "14" "22" "100" "LASSO" 0.309499999999389
"cv.time.sys.self" "14" "22" "100" "LASSO" 0.00110000000000014
"cv.time.elapsed" "14" "22" "100" "LASSO" 0.310800000000163
"cv.time.user.child" "14" "22" "100" "LASSO" NA
"cv.time.sys.child" "14" "22" "100" "LASSO" NA
"n.cv.par" "14" "22" "100" "LASSO" 20
"lambda" "14" "23" "100" "LASSO" 0.0401220643154353
"lambdar0" "14" "23" "100" "LASSO" 0.8
"kappa" "14" "23" "100" "LASSO" 0
"condnum" "14" "23" "100" "LASSO" 1.86733033487571
"EL" "14" "23" "100" "LASSO" 58.1737824175273
"RMSE" "14" "23" "100" "LASSO" 0.014257123096692
"F1" "14" "23" "100" "LASSO" 0.013355592654424
"eTPR" "14" "23" "100" "LASSO" 0.00672268907563025
"eTNR" "14" "23" "100" "LASSO" 1
"ePPV" "14" "23" "100" "LASSO" 1
"d" "14" "23" "100" "LASSO" 0.00326530612244898
"iters" "14" "23" "100" "LASSO" 5
"time.user.self" "14" "23" "100" "LASSO" 0.0500000000029104
"time.sys.self" "14" "23" "100" "LASSO" 0
"time.elapsed" "14" "23" "100" "LASSO" 0.0399999999935972
"time.user.child" "14" "23" "100" "LASSO" NA
"time.sys.child" "14" "23" "100" "LASSO" NA
"cv.iters" "14" "23" "100" "LASSO" NA
"cv.time.user.self" "14" "23" "100" "LASSO" 0.282200000000666
"cv.time.sys.self" "14" "23" "100" "LASSO" 0.00039999999999992
"cv.time.elapsed" "14" "23" "100" "LASSO" 0.283500000000931
"cv.time.user.child" "14" "23" "100" "LASSO" NA
"cv.time.sys.child" "14" "23" "100" "LASSO" NA
"n.cv.par" "14" "23" "100" "LASSO" 20
"lambda" "14" "24" "100" "LASSO" 0.0401300788201531
"lambdar0" "14" "24" "100" "LASSO" 0.95
"kappa" "14" "24" "100" "LASSO" 0
"condnum" "14" "24" "100" "LASSO" 1.90214752591163
"EL" "14" "24" "100" "LASSO" 60.1009546228141
"RMSE" "14" "24" "100" "LASSO" 0.0142532662327709
"F1" "14" "24" "100" "LASSO" 0.0100334448160535
"eTPR" "14" "24" "100" "LASSO" 0.00504201680672269
"eTNR" "14" "24" "100" "LASSO" 1
"ePPV" "14" "24" "100" "LASSO" 1
"d" "14" "24" "100" "LASSO" 0.00244897959183673
"iters" "14" "24" "100" "LASSO" 3
"time.user.self" "14" "24" "100" "LASSO" 0.0299999999988358
"time.sys.self" "14" "24" "100" "LASSO" 0
"time.elapsed" "14" "24" "100" "LASSO" 0.0200000000040745
"time.user.child" "14" "24" "100" "LASSO" NA
"time.sys.child" "14" "24" "100" "LASSO" NA
"cv.iters" "14" "24" "100" "LASSO" NA
"cv.time.user.self" "14" "24" "100" "LASSO" 0.287199999999793
"cv.time.sys.self" "14" "24" "100" "LASSO" 0.000900000000000034
"cv.time.elapsed" "14" "24" "100" "LASSO" 0.290099999999802
"cv.time.user.child" "14" "24" "100" "LASSO" NA
"cv.time.sys.child" "14" "24" "100" "LASSO" NA
"n.cv.par" "14" "24" "100" "LASSO" 20
"lambda" "14" "25" "100" "LASSO" 0.0422197589060076
"lambdar0" "14" "25" "100" "LASSO" 0.95
"kappa" "14" "25" "100" "LASSO" 0
"condnum" "14" "25" "100" "LASSO" 1.90233663147075
"EL" "14" "25" "100" "LASSO" 57.199402768193
"RMSE" "14" "25" "100" "LASSO" 0.014241629505098
"F1" "14" "25" "100" "LASSO" 0.00334448160535117
"eTPR" "14" "25" "100" "LASSO" 0.00168067226890756
"eTNR" "14" "25" "100" "LASSO" 0.996825396825397
"ePPV" "14" "25" "100" "LASSO" 0.333333333333333
"d" "14" "25" "100" "LASSO" 0.00244897959183673
"iters" "14" "25" "100" "LASSO" 3
"time.user.self" "14" "25" "100" "LASSO" 0.0299999999988358
"time.sys.self" "14" "25" "100" "LASSO" 0
"time.elapsed" "14" "25" "100" "LASSO" 0.0299999999988358
"time.user.child" "14" "25" "100" "LASSO" NA
"time.sys.child" "14" "25" "100" "LASSO" NA
"cv.iters" "14" "25" "100" "LASSO" NA
"cv.time.user.self" "14" "25" "100" "LASSO" 0.315100000000384
"cv.time.sys.self" "14" "25" "100" "LASSO" 0.00109999999999957
"cv.time.elapsed" "14" "25" "100" "LASSO" 0.315999999999331
"cv.time.user.child" "14" "25" "100" "LASSO" NA
"cv.time.sys.child" "14" "25" "100" "LASSO" NA
"n.cv.par" "14" "25" "100" "LASSO" 20
"lambda" "14" "26" "100" "LASSO" 0.0352689608469556
"lambdar0" "14" "26" "100" "LASSO" 0.75
"kappa" "14" "26" "100" "LASSO" 0
"condnum" "14" "26" "100" "LASSO" 2.30825200945272
"EL" "14" "26" "100" "LASSO" 57.1651614739562
"RMSE" "14" "26" "100" "LASSO" 0.0141376760410787
"F1" "14" "26" "100" "LASSO" 0.0426929392446634
"eTPR" "14" "26" "100" "LASSO" 0.0218487394957983
"eTNR" "14" "26" "100" "LASSO" 0.998412698412698
"ePPV" "14" "26" "100" "LASSO" 0.928571428571429
"d" "14" "26" "100" "LASSO" 0.0114285714285714
"iters" "14" "26" "100" "LASSO" 6
"time.user.self" "14" "26" "100" "LASSO" 0.0599999999976717
"time.sys.self" "14" "26" "100" "LASSO" 0
"time.elapsed" "14" "26" "100" "LASSO" 0.0599999999976717
"time.user.child" "14" "26" "100" "LASSO" NA
"time.sys.child" "14" "26" "100" "LASSO" NA
"cv.iters" "14" "26" "100" "LASSO" NA
"cv.time.user.self" "14" "26" "100" "LASSO" 0.29929999999993
"cv.time.sys.self" "14" "26" "100" "LASSO" 0
"cv.time.elapsed" "14" "26" "100" "LASSO" 0.300400000000518
"cv.time.user.child" "14" "26" "100" "LASSO" NA
"cv.time.sys.child" "14" "26" "100" "LASSO" NA
"n.cv.par" "14" "26" "100" "LASSO" 20
"lambda" "14" "27" "100" "LASSO" 0.0431377639253281
"lambdar0" "14" "27" "100" "LASSO" 0.85
"kappa" "14" "27" "100" "LASSO" 0
"condnum" "14" "27" "100" "LASSO" 2.2304059433472
"EL" "14" "27" "100" "LASSO" 57.2031424115368
"RMSE" "14" "27" "100" "LASSO" 0.0143506553187677
"F1" "14" "27" "100" "LASSO" 0.0100334448160535
"eTPR" "14" "27" "100" "LASSO" 0.00504201680672269
"eTNR" "14" "27" "100" "LASSO" 1
"ePPV" "14" "27" "100" "LASSO" 1
"d" "14" "27" "100" "LASSO" 0.00244897959183673
"iters" "14" "27" "100" "LASSO" 5
"time.user.self" "14" "27" "100" "LASSO" 0.0500000000029104
"time.sys.self" "14" "27" "100" "LASSO" 0
"time.elapsed" "14" "27" "100" "LASSO" 0.0299999999988358
"time.user.child" "14" "27" "100" "LASSO" NA
"time.sys.child" "14" "27" "100" "LASSO" NA
"cv.iters" "14" "27" "100" "LASSO" NA
"cv.time.user.self" "14" "27" "100" "LASSO" 0.313299999999726
"cv.time.sys.self" "14" "27" "100" "LASSO" 0.000999999999999659
"cv.time.elapsed" "14" "27" "100" "LASSO" 0.314800000000978
"cv.time.user.child" "14" "27" "100" "LASSO" NA
"cv.time.sys.child" "14" "27" "100" "LASSO" NA
"n.cv.par" "14" "27" "100" "LASSO" 20
"lambda" "14" "28" "100" "LASSO" 0.0359462686672176
"lambdar0" "14" "28" "100" "LASSO" 0.7
"kappa" "14" "28" "100" "LASSO" 0
"condnum" "14" "28" "100" "LASSO" 2.10113946652249
"EL" "14" "28" "100" "LASSO" 56.7430884028331
"RMSE" "14" "28" "100" "LASSO" 0.0142989199394178
"F1" "14" "28" "100" "LASSO" 0.0426229508196721
"eTPR" "14" "28" "100" "LASSO" 0.0218487394957983
"eTNR" "14" "28" "100" "LASSO" 0.996825396825397
"ePPV" "14" "28" "100" "LASSO" 0.866666666666667
"d" "14" "28" "100" "LASSO" 0.0122448979591837
"iters" "14" "28" "100" "LASSO" 5
"time.user.self" "14" "28" "100" "LASSO" 0.0599999999976717
"time.sys.self" "14" "28" "100" "LASSO" 0
"time.elapsed" "14" "28" "100" "LASSO" 0.0399999999935972
"time.user.child" "14" "28" "100" "LASSO" NA
"time.sys.child" "14" "28" "100" "LASSO" NA
"cv.iters" "14" "28" "100" "LASSO" NA
"cv.time.user.self" "14" "28" "100" "LASSO" 0.307399999999034
"cv.time.sys.self" "14" "28" "100" "LASSO" 0.000199999999999818
"cv.time.elapsed" "14" "28" "100" "LASSO" 0.311399999999558
"cv.time.user.child" "14" "28" "100" "LASSO" NA
"cv.time.sys.child" "14" "28" "100" "LASSO" NA
"n.cv.par" "14" "28" "100" "LASSO" 20
"lambda" "14" "29" "100" "LASSO" 0.0411802437523432
"lambdar0" "14" "29" "100" "LASSO" 0.95
"kappa" "14" "29" "100" "LASSO" 0
"condnum" "14" "29" "100" "LASSO" 2.1055592769467
"EL" "14" "29" "100" "LASSO" 58.2769676548253
"RMSE" "14" "29" "100" "LASSO" 0.0142755411489202
"F1" "14" "29" "100" "LASSO" 0.0067001675041876
"eTPR" "14" "29" "100" "LASSO" 0.00336134453781513
"eTNR" "14" "29" "100" "LASSO" 1
"ePPV" "14" "29" "100" "LASSO" 1
"d" "14" "29" "100" "LASSO" 0.00163265306122449
"iters" "14" "29" "100" "LASSO" 3
"time.user.self" "14" "29" "100" "LASSO" 0.0299999999988358
"time.sys.self" "14" "29" "100" "LASSO" 0
"time.elapsed" "14" "29" "100" "LASSO" 0.0299999999988358
"time.user.child" "14" "29" "100" "LASSO" NA
"time.sys.child" "14" "29" "100" "LASSO" NA
"cv.iters" "14" "29" "100" "LASSO" NA
"cv.time.user.self" "14" "29" "100" "LASSO" 0.30020000000135
"cv.time.sys.self" "14" "29" "100" "LASSO" 0.000199999999999818
"cv.time.elapsed" "14" "29" "100" "LASSO" 0.301700000000274
"cv.time.user.child" "14" "29" "100" "LASSO" NA
"cv.time.sys.child" "14" "29" "100" "LASSO" NA
"n.cv.par" "14" "29" "100" "LASSO" 20
"lambda" "14" "30" "100" "LASSO" 0.0464511801034435
"lambdar0" "14" "30" "100" "LASSO" 0.95
"kappa" "14" "30" "100" "LASSO" 0
"condnum" "14" "30" "100" "LASSO" 2.2384062423759
"EL" "14" "30" "100" "LASSO" 56.6981372123984
"RMSE" "14" "30" "100" "LASSO" 0.0143268108157965
"F1" "14" "30" "100" "LASSO" 0.00335570469798658
"eTPR" "14" "30" "100" "LASSO" 0.00168067226890756
"eTNR" "14" "30" "100" "LASSO" 1
"ePPV" "14" "30" "100" "LASSO" 1
"d" "14" "30" "100" "LASSO" 0.000816326530612245
"iters" "14" "30" "100" "LASSO" 3
"time.user.self" "14" "30" "100" "LASSO" 0.0299999999988358
"time.sys.self" "14" "30" "100" "LASSO" 0
"time.elapsed" "14" "30" "100" "LASSO" 0.0399999999935972
"time.user.child" "14" "30" "100" "LASSO" NA
"time.sys.child" "14" "30" "100" "LASSO" NA
"cv.iters" "14" "30" "100" "LASSO" NA
"cv.time.user.self" "14" "30" "100" "LASSO" 0.280200000000041
"cv.time.sys.self" "14" "30" "100" "LASSO" 0.000100000000000193
"cv.time.elapsed" "14" "30" "100" "LASSO" 0.281599999999744
"cv.time.user.child" "14" "30" "100" "LASSO" NA
"cv.time.sys.child" "14" "30" "100" "LASSO" NA
"n.cv.par" "14" "30" "100" "LASSO" 20
"lambda" "14" "21" "250" "LASSO" 0.014757701180476
"lambdar0" "14" "21" "250" "LASSO" 0.4
"kappa" "14" "21" "250" "LASSO" 0
"condnum" "14" "21" "250" "LASSO" 41.4633072949635
"EL" "14" "21" "250" "LASSO" 5.24231139509524
"RMSE" "14" "21" "250" "LASSO" 0.0113091696009832
"F1" "14" "21" "250" "LASSO" 0.769230769230769
"eTPR" "14" "21" "250" "LASSO" 0.798319327731092
"eTNR" "14" "21" "250" "LASSO" 0.738095238095238
"ePPV" "14" "21" "250" "LASSO" 0.7421875
"d" "14" "21" "250" "LASSO" 0.522448979591837
"iters" "14" "21" "250" "LASSO" 15
"time.user.self" "14" "21" "250" "LASSO" 0.139999999999418
"time.sys.self" "14" "21" "250" "LASSO" 0
"time.elapsed" "14" "21" "250" "LASSO" 0.14000000001397
"time.user.child" "14" "21" "250" "LASSO" NA
"time.sys.child" "14" "21" "250" "LASSO" NA
"cv.iters" "14" "21" "250" "LASSO" NA
"cv.time.user.self" "14" "21" "250" "LASSO" 0.156400000000212
"cv.time.sys.self" "14" "21" "250" "LASSO" 0.000199999999999818
"cv.time.elapsed" "14" "21" "250" "LASSO" 0.158099999999686
"cv.time.user.child" "14" "21" "250" "LASSO" NA
"cv.time.sys.child" "14" "21" "250" "LASSO" NA
"n.cv.par" "14" "21" "250" "LASSO" 20
"lambda" "14" "22" "250" "LASSO" 0.0122146405786
"lambdar0" "14" "22" "250" "LASSO" 0.35
"kappa" "14" "22" "250" "LASSO" 0
"condnum" "14" "22" "250" "LASSO" 46.7890326190227
"EL" "14" "22" "250" "LASSO" 4.49526194097849
"RMSE" "14" "22" "250" "LASSO" 0.0106762383770153
"F1" "14" "22" "250" "LASSO" 0.761689291101056
"eTPR" "14" "22" "250" "LASSO" 0.848739495798319
"eTNR" "14" "22" "250" "LASSO" 0.641269841269841
"ePPV" "14" "22" "250" "LASSO" 0.690834473324213
"d" "14" "22" "250" "LASSO" 0.596734693877551
"iters" "14" "22" "250" "LASSO" 15
"time.user.self" "14" "22" "250" "LASSO" 0.160000000003492
"time.sys.self" "14" "22" "250" "LASSO" 0
"time.elapsed" "14" "22" "250" "LASSO" 0.150000000008731
"time.user.child" "14" "22" "250" "LASSO" NA
"time.sys.child" "14" "22" "250" "LASSO" NA
"cv.iters" "14" "22" "250" "LASSO" NA
"cv.time.user.self" "14" "22" "250" "LASSO" 0.165500000000757
"cv.time.sys.self" "14" "22" "250" "LASSO" 0.000599999999999739
"cv.time.elapsed" "14" "22" "250" "LASSO" 0.166899999999732
"cv.time.user.child" "14" "22" "250" "LASSO" NA
"cv.time.sys.child" "14" "22" "250" "LASSO" NA
"n.cv.par" "14" "22" "250" "LASSO" 20
"lambda" "14" "23" "250" "LASSO" 0.013793718266055
"lambdar0" "14" "23" "250" "LASSO" 0.4
"kappa" "14" "23" "250" "LASSO" 0
"condnum" "14" "23" "250" "LASSO" 47.2650208210174
"EL" "14" "23" "250" "LASSO" 5.25150741066273
"RMSE" "14" "23" "250" "LASSO" 0.0111773570627161
"F1" "14" "23" "250" "LASSO" 0.768627450980392
"eTPR" "14" "23" "250" "LASSO" 0.823529411764706
"eTNR" "14" "23" "250" "LASSO" 0.698412698412698
"ePPV" "14" "23" "250" "LASSO" 0.720588235294118
"d" "14" "23" "250" "LASSO" 0.555102040816327
"iters" "14" "23" "250" "LASSO" 16
"time.user.self" "14" "23" "250" "LASSO" 0.139999999999418
"time.sys.self" "14" "23" "250" "LASSO" 0
"time.elapsed" "14" "23" "250" "LASSO" 0.120000000009895
"time.user.child" "14" "23" "250" "LASSO" NA
"time.sys.child" "14" "23" "250" "LASSO" NA
"cv.iters" "14" "23" "250" "LASSO" NA
"cv.time.user.self" "14" "23" "250" "LASSO" 0.167700000000186
"cv.time.sys.self" "14" "23" "250" "LASSO" 0.000699999999999932
"cv.time.elapsed" "14" "23" "250" "LASSO" 0.169199999999983
"cv.time.user.child" "14" "23" "250" "LASSO" NA
"cv.time.sys.child" "14" "23" "250" "LASSO" NA
"n.cv.par" "14" "23" "250" "LASSO" 20
"lambda" "14" "24" "250" "LASSO" 0.0122457132232251
"lambdar0" "14" "24" "250" "LASSO" 0.4
"kappa" "14" "24" "250" "LASSO" 0
"condnum" "14" "24" "250" "LASSO" 44.4559365703357
"EL" "14" "24" "250" "LASSO" 4.32695815986915
"RMSE" "14" "24" "250" "LASSO" 0.0105300361561177
"F1" "14" "24" "250" "LASSO" 0.776758409785933
"eTPR" "14" "24" "250" "LASSO" 0.853781512605042
"eTNR" "14" "24" "250" "LASSO" 0.674603174603175
"ePPV" "14" "24" "250" "LASSO" 0.712482468443198
"d" "14" "24" "250" "LASSO" 0.582040816326531
"iters" "14" "24" "250" "LASSO" 16
"time.user.self" "14" "24" "250" "LASSO" 0.139999999999418
"time.sys.self" "14" "24" "250" "LASSO" 0
"time.elapsed" "14" "24" "250" "LASSO" 0.160000000003492
"time.user.child" "14" "24" "250" "LASSO" NA
"time.sys.child" "14" "24" "250" "LASSO" NA
"cv.iters" "14" "24" "250" "LASSO" NA
"cv.time.user.self" "14" "24" "250" "LASSO" 0.188500000000058
"cv.time.sys.self" "14" "24" "250" "LASSO" 0.000200000000000102
"cv.time.elapsed" "14" "24" "250" "LASSO" 0.190600000000122
"cv.time.user.child" "14" "24" "250" "LASSO" NA
"cv.time.sys.child" "14" "24" "250" "LASSO" NA
"n.cv.par" "14" "24" "250" "LASSO" 20
"lambda" "14" "25" "250" "LASSO" 0.0141288885280255
"lambdar0" "14" "25" "250" "LASSO" 0.45
"kappa" "14" "25" "250" "LASSO" 0
"condnum" "14" "25" "250" "LASSO" 38.5799611430802
"EL" "14" "25" "250" "LASSO" 4.76890790804656
"RMSE" "14" "25" "250" "LASSO" 0.0110917159707966
"F1" "14" "25" "250" "LASSO" 0.7578125
"eTPR" "14" "25" "250" "LASSO" 0.815126050420168
"eTNR" "14" "25" "250" "LASSO" 0.682539682539683
"ePPV" "14" "25" "250" "LASSO" 0.708029197080292
"d" "14" "25" "250" "LASSO" 0.559183673469388
"iters" "14" "25" "250" "LASSO" 14
"time.user.self" "14" "25" "250" "LASSO" 0.129999999997381
"time.sys.self" "14" "25" "250" "LASSO" 0
"time.elapsed" "14" "25" "250" "LASSO" 0.130000000004657
"time.user.child" "14" "25" "250" "LASSO" NA
"time.sys.child" "14" "25" "250" "LASSO" NA
"cv.iters" "14" "25" "250" "LASSO" NA
"cv.time.user.self" "14" "25" "250" "LASSO" 0.153099999999904
"cv.time.sys.self" "14" "25" "250" "LASSO" 0
"cv.time.elapsed" "14" "25" "250" "LASSO" 0.154900000000198
"cv.time.user.child" "14" "25" "250" "LASSO" NA
"cv.time.sys.child" "14" "25" "250" "LASSO" NA
"n.cv.par" "14" "25" "250" "LASSO" 20
"lambda" "14" "26" "250" "LASSO" 0.0128051643388212
"lambdar0" "14" "26" "250" "LASSO" 0.4
"kappa" "14" "26" "250" "LASSO" 0
"condnum" "14" "26" "250" "LASSO" 44.5526313287247
"EL" "14" "26" "250" "LASSO" 4.44266974473654
"RMSE" "14" "26" "250" "LASSO" 0.0105741112537096
"F1" "14" "26" "250" "LASSO" 0.778039215686274
"eTPR" "14" "26" "250" "LASSO" 0.833613445378151
"eTNR" "14" "26" "250" "LASSO" 0.707936507936508
"ePPV" "14" "26" "250" "LASSO" 0.729411764705882
"d" "14" "26" "250" "LASSO" 0.555102040816327
"iters" "14" "26" "250" "LASSO" 14
"time.user.self" "14" "26" "250" "LASSO" 0.129999999997381
"time.sys.self" "14" "26" "250" "LASSO" 0
"time.elapsed" "14" "26" "250" "LASSO" 0.129999999990105
"time.user.child" "14" "26" "250" "LASSO" NA
"time.sys.child" "14" "26" "250" "LASSO" NA
"cv.iters" "14" "26" "250" "LASSO" NA
"cv.time.user.self" "14" "26" "250" "LASSO" 0.159999999999345
"cv.time.sys.self" "14" "26" "250" "LASSO" 0
"cv.time.elapsed" "14" "26" "250" "LASSO" 0.160900000000547
"cv.time.user.child" "14" "26" "250" "LASSO" NA
"cv.time.sys.child" "14" "26" "250" "LASSO" NA
"n.cv.par" "14" "26" "250" "LASSO" 20
"lambda" "14" "27" "250" "LASSO" 0.011725559290308
"lambdar0" "14" "27" "250" "LASSO" 0.35
"kappa" "14" "27" "250" "LASSO" 0
"condnum" "14" "27" "250" "LASSO" 43.7145560342074
"EL" "14" "27" "250" "LASSO" 4.4911697327827
"RMSE" "14" "27" "250" "LASSO" 0.0107533157860424
"F1" "14" "27" "250" "LASSO" 0.772142316426949
"eTPR" "14" "27" "250" "LASSO" 0.857142857142857
"eTNR" "14" "27" "250" "LASSO" 0.657142857142857
"ePPV" "14" "27" "250" "LASSO" 0.702479338842975
"d" "14" "27" "250" "LASSO" 0.59265306122449
"iters" "14" "27" "250" "LASSO" 14
"time.user.self" "14" "27" "250" "LASSO" 0.129999999997381
"time.sys.self" "14" "27" "250" "LASSO" 0
"time.elapsed" "14" "27" "250" "LASSO" 0.130000000004657
"time.user.child" "14" "27" "250" "LASSO" NA
"time.sys.child" "14" "27" "250" "LASSO" NA
"cv.iters" "14" "27" "250" "LASSO" NA
"cv.time.user.self" "14" "27" "250" "LASSO" 0.145399999999718
"cv.time.sys.self" "14" "27" "250" "LASSO" 0.000499999999999545
"cv.time.elapsed" "14" "27" "250" "LASSO" 0.144799999999086
"cv.time.user.child" "14" "27" "250" "LASSO" NA
"cv.time.sys.child" "14" "27" "250" "LASSO" NA
"n.cv.par" "14" "27" "250" "LASSO" 20
"lambda" "14" "28" "250" "LASSO" 0.0133625589663993
"lambdar0" "14" "28" "250" "LASSO" 0.4
"kappa" "14" "28" "250" "LASSO" 0
"condnum" "14" "28" "250" "LASSO" 39.5463493542718
"EL" "14" "28" "250" "LASSO" 4.72497083641264
"RMSE" "14" "28" "250" "LASSO" 0.0109980489657793
"F1" "14" "28" "250" "LASSO" 0.767315175097276
"eTPR" "14" "28" "250" "LASSO" 0.828571428571429
"eTNR" "14" "28" "250" "LASSO" 0.687301587301587
"ePPV" "14" "28" "250" "LASSO" 0.714492753623188
"d" "14" "28" "250" "LASSO" 0.563265306122449
"iters" "14" "28" "250" "LASSO" 15
"time.user.self" "14" "28" "250" "LASSO" 0.169999999998254
"time.sys.self" "14" "28" "250" "LASSO" 0
"time.elapsed" "14" "28" "250" "LASSO" 0.160000000003492
"time.user.child" "14" "28" "250" "LASSO" NA
"time.sys.child" "14" "28" "250" "LASSO" NA
"cv.iters" "14" "28" "250" "LASSO" NA
"cv.time.user.self" "14" "28" "250" "LASSO" 0.171100000000006
"cv.time.sys.self" "14" "28" "250" "LASSO" 0.00089999999999975
"cv.time.elapsed" "14" "28" "250" "LASSO" 0.173000000000029
"cv.time.user.child" "14" "28" "250" "LASSO" NA
"cv.time.sys.child" "14" "28" "250" "LASSO" NA
"n.cv.par" "14" "28" "250" "LASSO" 20
"lambda" "14" "29" "250" "LASSO" 0.0126543791582506
"lambdar0" "14" "29" "250" "LASSO" 0.35
"kappa" "14" "29" "250" "LASSO" 0
"condnum" "14" "29" "250" "LASSO" 36.8093171689864
"EL" "14" "29" "250" "LASSO" 4.73941745236611
"RMSE" "14" "29" "250" "LASSO" 0.0108607517224542
"F1" "14" "29" "250" "LASSO" 0.755656108597285
"eTPR" "14" "29" "250" "LASSO" 0.842016806722689
"eTNR" "14" "29" "250" "LASSO" 0.634920634920635
"ePPV" "14" "29" "250" "LASSO" 0.685362517099863
"d" "14" "29" "250" "LASSO" 0.596734693877551
"iters" "14" "29" "250" "LASSO" 14
"time.user.self" "14" "29" "250" "LASSO" 0.139999999999418
"time.sys.self" "14" "29" "250" "LASSO" 0
"time.elapsed" "14" "29" "250" "LASSO" 0.130000000004657
"time.user.child" "14" "29" "250" "LASSO" NA
"time.sys.child" "14" "29" "250" "LASSO" NA
"cv.iters" "14" "29" "250" "LASSO" NA
"cv.time.user.self" "14" "29" "250" "LASSO" 0.150699999999051
"cv.time.sys.self" "14" "29" "250" "LASSO" 0.000500000000000114
"cv.time.elapsed" "14" "29" "250" "LASSO" 0.152600000000821
"cv.time.user.child" "14" "29" "250" "LASSO" NA
"cv.time.sys.child" "14" "29" "250" "LASSO" NA
"n.cv.par" "14" "29" "250" "LASSO" 20
"lambda" "14" "30" "250" "LASSO" 0.00991569472976635
"lambdar0" "14" "30" "250" "LASSO" 0.3
"kappa" "14" "30" "250" "LASSO" 0
"condnum" "14" "30" "250" "LASSO" 40.883093784157
"EL" "14" "30" "250" "LASSO" 4.48375822368798
"RMSE" "14" "30" "250" "LASSO" 0.0102114685555205
"F1" "14" "30" "250" "LASSO" 0.760168302945301
"eTPR" "14" "30" "250" "LASSO" 0.910924369747899
"eTNR" "14" "30" "250" "LASSO" 0.541269841269841
"ePPV" "14" "30" "250" "LASSO" 0.65222623345367
"d" "14" "30" "250" "LASSO" 0.678367346938776
"iters" "14" "30" "250" "LASSO" 15
"time.user.self" "14" "30" "250" "LASSO" 0.129999999990105
"time.sys.self" "14" "30" "250" "LASSO" 0
"time.elapsed" "14" "30" "250" "LASSO" 0.139999999999418
"time.user.child" "14" "30" "250" "LASSO" NA
"time.sys.child" "14" "30" "250" "LASSO" NA
"cv.iters" "14" "30" "250" "LASSO" NA
"cv.time.user.self" "14" "30" "250" "LASSO" 0.148400000000838
"cv.time.sys.self" "14" "30" "250" "LASSO" 0
"cv.time.elapsed" "14" "30" "250" "LASSO" 0.149700000000157
"cv.time.user.child" "14" "30" "250" "LASSO" NA
"cv.time.sys.child" "14" "30" "250" "LASSO" NA
"n.cv.par" "14" "30" "250" "LASSO" 20
"lambda" "14" "21" "500" "LASSO" 0.00273284370182626
"lambdar0" "14" "21" "500" "LASSO" 0.1
"kappa" "14" "21" "500" "LASSO" 0
"condnum" "14" "21" "500" "LASSO" 51.9191339704243
"EL" "14" "21" "500" "LASSO" 2.21467652175887
"RMSE" "14" "21" "500" "LASSO" 0.00706396475141928
"F1" "14" "21" "500" "LASSO" 0.729076255424675
"eTPR" "14" "21" "500" "LASSO" 0.988235294117647
"eTNR" "14" "21" "500" "LASSO" 0.317460317460317
"ePPV" "14" "21" "500" "LASSO" 0.577603143418468
"d" "14" "21" "500" "LASSO" 0.831020408163265
"iters" "14" "21" "500" "LASSO" 23
"time.user.self" "14" "21" "500" "LASSO" 0.269999999996799
"time.sys.self" "14" "21" "500" "LASSO" 0
"time.elapsed" "14" "21" "500" "LASSO" 0.25
"time.user.child" "14" "21" "500" "LASSO" NA
"time.sys.child" "14" "21" "500" "LASSO" NA
"cv.iters" "14" "21" "500" "LASSO" NA
"cv.time.user.self" "14" "21" "500" "LASSO" 0.156000000000058
"cv.time.sys.self" "14" "21" "500" "LASSO" 0
"cv.time.elapsed" "14" "21" "500" "LASSO" 0.156100000000588
"cv.time.user.child" "14" "21" "500" "LASSO" NA
"cv.time.sys.child" "14" "21" "500" "LASSO" NA
