"metric" "n_bands" "simulation" "n" "method" "value"
"eTPR" "7" "5" "250" "LASSO" 0.770186335403727
"eTNR" "7" "5" "250" "LASSO" 0.871539313399779
"ePPV" "7" "5" "250" "LASSO" 0.681318681318681
"d" "7" "5" "250" "LASSO" 0.297142857142857
"iters" "7" "5" "250" "LASSO" 11
"time.user.self" "7" "5" "250" "LASSO" 0.0900000000001455
"time.sys.self" "7" "5" "250" "LASSO" 0
"time.elapsed" "7" "5" "250" "LASSO" 0.110000000000582
"time.user.child" "7" "5" "250" "LASSO" NA
"time.sys.child" "7" "5" "250" "LASSO" NA
"cv.iters" "7" "5" "250" "LASSO" NA
"cv.time.user.self" "7" "5" "250" "LASSO" 0.129700000000121
"cv.time.sys.self" "7" "5" "250" "LASSO" 0.000199999999999818
"cv.time.elapsed" "7" "5" "250" "LASSO" 0.128099999999904
"cv.time.user.child" "7" "5" "250" "LASSO" NA
"cv.time.sys.child" "7" "5" "250" "LASSO" NA
"n.cv.par" "7" "5" "250" "LASSO" 20
"lambda" "1" "6" "250" "LASSO" 0.130058021740157
"lambdar0" "1" "6" "250" "LASSO" 0.45
"kappa" "1" "6" "250" "LASSO" 0
"condnum" "1" "6" "250" "LASSO" 59.109685884681
"EL" "1" "6" "250" "LASSO" 2.27850543572211
"RMSE" "1" "6" "250" "LASSO" 0.00191910648223359
"F1" "1" "6" "250" "LASSO" 0.324503311258278
"eTPR" "1" "6" "250" "LASSO" 1
"eTNR" "1" "6" "250" "LASSO" 0.826530612244898
"ePPV" "1" "6" "250" "LASSO" 0.193675889328063
"d" "1" "6" "250" "LASSO" 0.206530612244898
"iters" "1" "6" "250" "LASSO" 9
"time.user.self" "1" "6" "250" "LASSO" 0.0799999999999272
"time.sys.self" "1" "6" "250" "LASSO" 0
"time.elapsed" "1" "6" "250" "LASSO" 0.0799999999999272
"time.user.child" "1" "6" "250" "LASSO" NA
"time.sys.child" "1" "6" "250" "LASSO" NA
"cv.iters" "1" "6" "250" "LASSO" NA
"cv.time.user.self" "1" "6" "250" "LASSO" 0.145900000000001
"cv.time.sys.self" "1" "6" "250" "LASSO" 0.000199999999999996
"cv.time.elapsed" "1" "6" "250" "LASSO" 0.146599999999953
"cv.time.user.child" "1" "6" "250" "LASSO" NA
"cv.time.sys.child" "1" "6" "250" "LASSO" NA
"n.cv.par" "1" "6" "250" "LASSO" 20
"lambda" "7" "6" "250" "LASSO" 0.0216992817825911
"lambdar0" "7" "6" "250" "LASSO" 0.45
"kappa" "7" "6" "250" "LASSO" 0
"condnum" "7" "6" "250" "LASSO" 39.3158648912751
"EL" "7" "6" "250" "LASSO" 3.98517670107833
"RMSE" "7" "6" "250" "LASSO" 0.00798052703471611
"F1" "7" "6" "250" "LASSO" 0.731241473396999
"eTPR" "7" "6" "250" "LASSO" 0.832298136645963
"eTNR" "7" "6" "250" "LASSO" 0.841638981173865
"ePPV" "7" "6" "250" "LASSO" 0.652068126520681
"d" "7" "6" "250" "LASSO" 0.335510204081633
"iters" "7" "6" "250" "LASSO" 13
"time.user.self" "7" "6" "250" "LASSO" 0.110000000000582
"time.sys.self" "7" "6" "250" "LASSO" 0
"time.elapsed" "7" "6" "250" "LASSO" 0.110000000000582
"time.user.child" "7" "6" "250" "LASSO" NA
"time.sys.child" "7" "6" "250" "LASSO" NA
"cv.iters" "7" "6" "250" "LASSO" NA
"cv.time.user.self" "7" "6" "250" "LASSO" 0.139800000000068
"cv.time.sys.self" "7" "6" "250" "LASSO" 0.000100000000000051
"cv.time.elapsed" "7" "6" "250" "LASSO" 0.141099999999969
"cv.time.user.child" "7" "6" "250" "LASSO" NA
"cv.time.sys.child" "7" "6" "250" "LASSO" NA
"n.cv.par" "7" "6" "250" "LASSO" 20
"lambda" "1" "7" "250" "LASSO" 0.12692236530765
"lambdar0" "1" "7" "250" "LASSO" 0.45
"kappa" "1" "7" "250" "LASSO" 0
"condnum" "1" "7" "250" "LASSO" 45.7521592684855
"EL" "1" "7" "250" "LASSO" 2.0277929336479
"RMSE" "1" "7" "250" "LASSO" 0.00199379051836896
"F1" "1" "7" "250" "LASSO" 0.336769759450172
"eTPR" "1" "7" "250" "LASSO" 1
"eTNR" "1" "7" "250" "LASSO" 0.835884353741497
"ePPV" "1" "7" "250" "LASSO" 0.202479338842975
"d" "1" "7" "250" "LASSO" 0.197551020408163
"iters" "1" "7" "250" "LASSO" 9
"time.user.self" "1" "7" "250" "LASSO" 0.0700000000006185
"time.sys.self" "1" "7" "250" "LASSO" 0
"time.elapsed" "1" "7" "250" "LASSO" 0.0799999999999272
"time.user.child" "1" "7" "250" "LASSO" NA
"time.sys.child" "1" "7" "250" "LASSO" NA
"cv.iters" "1" "7" "250" "LASSO" NA
"cv.time.user.self" "1" "7" "250" "LASSO" 0.114600000000009
"cv.time.sys.self" "1" "7" "250" "LASSO" 0.000499999999999972
"cv.time.elapsed" "1" "7" "250" "LASSO" 0.117800000000079
"cv.time.user.child" "1" "7" "250" "LASSO" NA
"cv.time.sys.child" "1" "7" "250" "LASSO" NA
"n.cv.par" "1" "7" "250" "LASSO" 20
"lambda" "7" "7" "250" "LASSO" 0.0208094504026349
"lambdar0" "7" "7" "250" "LASSO" 0.45
"kappa" "7" "7" "250" "LASSO" 0
"condnum" "7" "7" "250" "LASSO" 41.6788328632096
"EL" "7" "7" "250" "LASSO" 3.66018785041375
"RMSE" "7" "7" "250" "LASSO" 0.00767535158513727
"F1" "7" "7" "250" "LASSO" 0.757697456492637
"eTPR" "7" "7" "250" "LASSO" 0.87888198757764
"eTNR" "7" "7" "250" "LASSO" 0.842746400885936
"ePPV" "7" "7" "250" "LASSO" 0.665882352941176
"d" "7" "7" "250" "LASSO" 0.346938775510204
"iters" "7" "7" "250" "LASSO" 13
"time.user.self" "7" "7" "250" "LASSO" 0.109999999996944
"time.sys.self" "7" "7" "250" "LASSO" 0
"time.elapsed" "7" "7" "250" "LASSO" 0.109999999996944
"time.user.child" "7" "7" "250" "LASSO" NA
"time.sys.child" "7" "7" "250" "LASSO" NA
"cv.iters" "7" "7" "250" "LASSO" NA
"cv.time.user.self" "7" "7" "250" "LASSO" 0.147299999999886
"cv.time.sys.self" "7" "7" "250" "LASSO" 0.000300000000000011
"cv.time.elapsed" "7" "7" "250" "LASSO" 0.148200000000179
"cv.time.user.child" "7" "7" "250" "LASSO" NA
"cv.time.sys.child" "7" "7" "250" "LASSO" NA
"n.cv.par" "7" "7" "250" "LASSO" 20
"lambda" "1" "8" "250" "LASSO" 0.126240153320085
"lambdar0" "1" "8" "250" "LASSO" 0.45
"kappa" "1" "8" "250" "LASSO" 0
"condnum" "1" "8" "250" "LASSO" 54.5714339870466
"EL" "1" "8" "250" "LASSO" 1.78907879742177
"RMSE" "1" "8" "250" "LASSO" 0.00180557469616536
"F1" "1" "8" "250" "LASSO" 0.381322957198444
"eTPR" "1" "8" "250" "LASSO" 1
"eTNR" "1" "8" "250" "LASSO" 0.864795918367347
"ePPV" "1" "8" "250" "LASSO" 0.235576923076923
"d" "1" "8" "250" "LASSO" 0.169795918367347
"iters" "1" "8" "250" "LASSO" 9
"time.user.self" "1" "8" "250" "LASSO" 0.0700000000006185
"time.sys.self" "1" "8" "250" "LASSO" 0
"time.elapsed" "1" "8" "250" "LASSO" 0.100000000000364
"time.user.child" "1" "8" "250" "LASSO" NA
"time.sys.child" "1" "8" "250" "LASSO" NA
"cv.iters" "1" "8" "250" "LASSO" NA
"cv.time.user.self" "1" "8" "250" "LASSO" 0.142000000000007
"cv.time.sys.self" "1" "8" "250" "LASSO" 0.00019999999999996
"cv.time.elapsed" "1" "8" "250" "LASSO" 0.143200000000033
"cv.time.user.child" "1" "8" "250" "LASSO" NA
"cv.time.sys.child" "1" "8" "250" "LASSO" NA
"n.cv.par" "1" "8" "250" "LASSO" 20
"lambda" "7" "8" "250" "LASSO" 0.021188277705249
"lambdar0" "7" "8" "250" "LASSO" 0.45
"kappa" "7" "8" "250" "LASSO" 0
"condnum" "7" "8" "250" "LASSO" 39.4605724051389
"EL" "7" "8" "250" "LASSO" 3.8162614592613
"RMSE" "7" "8" "250" "LASSO" 0.00764612828526599
"F1" "7" "8" "250" "LASSO" 0.728232189973615
"eTPR" "7" "8" "250" "LASSO" 0.857142857142857
"eTNR" "7" "8" "250" "LASSO" 0.82281284606866
"ePPV" "7" "8" "250" "LASSO" 0.63302752293578
"d" "7" "8" "250" "LASSO" 0.355918367346939
"iters" "7" "8" "250" "LASSO" 14
"time.user.self" "7" "8" "250" "LASSO" 0.130000000001019
"time.sys.self" "7" "8" "250" "LASSO" 0
"time.elapsed" "7" "8" "250" "LASSO" 0.119999999998981
"time.user.child" "7" "8" "250" "LASSO" NA
"time.sys.child" "7" "8" "250" "LASSO" NA
"cv.iters" "7" "8" "250" "LASSO" NA
"cv.time.user.self" "7" "8" "250" "LASSO" 0.145700000000143
"cv.time.sys.self" "7" "8" "250" "LASSO" 0.00039999999999992
"cv.time.elapsed" "7" "8" "250" "LASSO" 0.146400000000249
"cv.time.user.child" "7" "8" "250" "LASSO" NA
"cv.time.sys.child" "7" "8" "250" "LASSO" NA
"n.cv.par" "7" "8" "250" "LASSO" 20
"lambda" "1" "9" "250" "LASSO" 0.124031430212152
"lambdar0" "1" "9" "250" "LASSO" 0.45
"kappa" "1" "9" "250" "LASSO" 0
"condnum" "1" "9" "250" "LASSO" 58.1505245362477
"EL" "1" "9" "250" "LASSO" 2.05484897314588
"RMSE" "1" "9" "250" "LASSO" 0.00191803544340421
"F1" "1" "9" "250" "LASSO" 0.346289752650177
"eTPR" "1" "9" "250" "LASSO" 1
"eTNR" "1" "9" "250" "LASSO" 0.842687074829932
"ePPV" "1" "9" "250" "LASSO" 0.209401709401709
"d" "1" "9" "250" "LASSO" 0.191020408163265
"iters" "1" "9" "250" "LASSO" 9
"time.user.self" "1" "9" "250" "LASSO" 0.0799999999999272
"time.sys.self" "1" "9" "250" "LASSO" 0
"time.elapsed" "1" "9" "250" "LASSO" 0.069999999999709
"time.user.child" "1" "9" "250" "LASSO" NA
"time.sys.child" "1" "9" "250" "LASSO" NA
"cv.iters" "1" "9" "250" "LASSO" NA
"cv.time.user.self" "1" "9" "250" "LASSO" 0.119299999999985
"cv.time.sys.self" "1" "9" "250" "LASSO" 9.99999999999801e-05
"cv.time.elapsed" "1" "9" "250" "LASSO" 0.119799999999868
"cv.time.user.child" "1" "9" "250" "LASSO" NA
"cv.time.sys.child" "1" "9" "250" "LASSO" NA
"n.cv.par" "1" "9" "250" "LASSO" 20
"lambda" "7" "9" "250" "LASSO" 0.0228766973828297
"lambdar0" "7" "9" "250" "LASSO" 0.5
"kappa" "7" "9" "250" "LASSO" 0
"condnum" "7" "9" "250" "LASSO" 32.7814605239142
"EL" "7" "9" "250" "LASSO" 4.262717625276
"RMSE" "7" "9" "250" "LASSO" 0.0079837488537184
"F1" "7" "9" "250" "LASSO" 0.735664335664336
"eTPR" "7" "9" "250" "LASSO" 0.816770186335404
"eTNR" "7" "9" "250" "LASSO" 0.856035437430786
"ePPV" "7" "9" "250" "LASSO" 0.669211195928753
"d" "7" "9" "250" "LASSO" 0.320816326530612
"iters" "7" "9" "250" "LASSO" 12
"time.user.self" "7" "9" "250" "LASSO" 0.110000000000582
"time.sys.self" "7" "9" "250" "LASSO" 0
"time.elapsed" "7" "9" "250" "LASSO" 0.0999999999985448
"time.user.child" "7" "9" "250" "LASSO" NA
"time.sys.child" "7" "9" "250" "LASSO" NA
"cv.iters" "7" "9" "250" "LASSO" NA
"cv.time.user.self" "7" "9" "250" "LASSO" 0.134300000000003
"cv.time.sys.self" "7" "9" "250" "LASSO" 0.000300000000000011
"cv.time.elapsed" "7" "9" "250" "LASSO" 0.135899999999892
"cv.time.user.child" "7" "9" "250" "LASSO" NA
"cv.time.sys.child" "7" "9" "250" "LASSO" NA
"n.cv.par" "7" "9" "250" "LASSO" 20
"lambda" "1" "10" "250" "LASSO" 0.134049993277401
"lambdar0" "1" "10" "250" "LASSO" 0.45
"kappa" "1" "10" "250" "LASSO" 0
"condnum" "1" "10" "250" "LASSO" 43.1793593482933
"EL" "1" "10" "250" "LASSO" 2.09341239739925
"RMSE" "1" "10" "250" "LASSO" 0.0020232702315243
"F1" "1" "10" "250" "LASSO" 0.396761133603239
"eTPR" "1" "10" "250" "LASSO" 1
"eTNR" "1" "10" "250" "LASSO" 0.873299319727891
"ePPV" "1" "10" "250" "LASSO" 0.247474747474747
"d" "1" "10" "250" "LASSO" 0.161632653061224
"iters" "1" "10" "250" "LASSO" 8
"time.user.self" "1" "10" "250" "LASSO" 0.0799999999999272
"time.sys.self" "1" "10" "250" "LASSO" 0
"time.elapsed" "1" "10" "250" "LASSO" 0.0600000000013097
"time.user.child" "1" "10" "250" "LASSO" NA
"time.sys.child" "1" "10" "250" "LASSO" NA
"cv.iters" "1" "10" "250" "LASSO" NA
"cv.time.user.self" "1" "10" "250" "LASSO" 0.116100000000097
"cv.time.sys.self" "1" "10" "250" "LASSO" 0
"cv.time.elapsed" "1" "10" "250" "LASSO" 0.114300000000057
"cv.time.user.child" "1" "10" "250" "LASSO" NA
"cv.time.sys.child" "1" "10" "250" "LASSO" NA
"n.cv.par" "1" "10" "250" "LASSO" 20
"lambda" "7" "10" "250" "LASSO" 0.0212202679119264
"lambdar0" "7" "10" "250" "LASSO" 0.45
"kappa" "7" "10" "250" "LASSO" 0
"condnum" "7" "10" "250" "LASSO" 42.1762188465044
"EL" "7" "10" "250" "LASSO" 4.60008230408273
"RMSE" "7" "10" "250" "LASSO" 0.00816223483818108
"F1" "7" "10" "250" "LASSO" 0.73474801061008
"eTPR" "7" "10" "250" "LASSO" 0.860248447204969
"eTNR" "7" "10" "250" "LASSO" 0.828349944629014
"ePPV" "7" "10" "250" "LASSO" 0.641203703703704
"d" "7" "10" "250" "LASSO" 0.35265306122449
"iters" "7" "10" "250" "LASSO" 14
"time.user.self" "7" "10" "250" "LASSO" 0.130000000001019
"time.sys.self" "7" "10" "250" "LASSO" 0
"time.elapsed" "7" "10" "250" "LASSO" 0.130000000001019
"time.user.child" "7" "10" "250" "LASSO" NA
"time.sys.child" "7" "10" "250" "LASSO" NA
"cv.iters" "7" "10" "250" "LASSO" NA
"cv.time.user.self" "7" "10" "250" "LASSO" 0.142099999999846
"cv.time.sys.self" "7" "10" "250" "LASSO" 0.000200000000000102
"cv.time.elapsed" "7" "10" "250" "LASSO" 0.142000000000153
"cv.time.user.child" "7" "10" "250" "LASSO" NA
"cv.time.sys.child" "7" "10" "250" "LASSO" NA
"n.cv.par" "7" "10" "250" "LASSO" 20
"lambda" "1" "1" "500" "LASSO" 0.0645248185597037
"lambdar0" "1" "1" "500" "LASSO" 0.25
"kappa" "1" "1" "500" "LASSO" 0
"condnum" "1" "1" "500" "LASSO" 47.1522194765922
"EL" "1" "1" "500" "LASSO" 0.811256044215682
"RMSE" "1" "1" "500" "LASSO" 0.00121082161560133
"F1" "1" "1" "500" "LASSO" 0.307210031347962
"eTPR" "1" "1" "500" "LASSO" 1
"eTNR" "1" "1" "500" "LASSO" 0.812074829931973
"ePPV" "1" "1" "500" "LASSO" 0.181481481481481
"d" "1" "1" "500" "LASSO" 0.220408163265306
"iters" "1" "1" "500" "LASSO" 10
"time.user.self" "1" "1" "500" "LASSO" 0.139999999999986
"time.sys.self" "1" "1" "500" "LASSO" 0
"time.elapsed" "1" "1" "500" "LASSO" 0.140000000000327
"time.user.child" "1" "1" "500" "LASSO" NA
"time.sys.child" "1" "1" "500" "LASSO" NA
"cv.iters" "1" "1" "500" "LASSO" NA
"cv.time.user.self" "1" "1" "500" "LASSO" 0.162500000000006
"cv.time.sys.self" "1" "1" "500" "LASSO" 0.000300000000000011
"cv.time.elapsed" "1" "1" "500" "LASSO" 0.162999999999988
"cv.time.user.child" "1" "1" "500" "LASSO" NA
"cv.time.sys.child" "1" "1" "500" "LASSO" NA
"n.cv.par" "1" "1" "500" "LASSO" 20
"lambda" "7" "1" "500" "LASSO" 0.0080294331364058
"lambdar0" "7" "1" "500" "LASSO" 0.2
"kappa" "7" "1" "500" "LASSO" 0
"condnum" "7" "1" "500" "LASSO" 49.1025979564806
"EL" "7" "1" "500" "LASSO" 1.77899488194287
"RMSE" "7" "1" "500" "LASSO" 0.00542772462901338
"F1" "7" "1" "500" "LASSO" 0.643863179074447
"eTPR" "7" "1" "500" "LASSO" 0.993788819875776
"eTNR" "7" "1" "500" "LASSO" 0.610188261351052
"ePPV" "7" "1" "500" "LASSO" 0.476190476190476
"d" "7" "1" "500" "LASSO" 0.548571428571429
"iters" "7" "1" "500" "LASSO" 20
"time.user.self" "7" "1" "500" "LASSO" 0.190000000000509
"time.sys.self" "7" "1" "500" "LASSO" 0
"time.elapsed" "7" "1" "500" "LASSO" 0.159999999999854
"time.user.child" "7" "1" "500" "LASSO" NA
"time.sys.child" "7" "1" "500" "LASSO" NA
"cv.iters" "7" "1" "500" "LASSO" NA
"cv.time.user.self" "7" "1" "500" "LASSO" 0.145199999999986
"cv.time.sys.self" "7" "1" "500" "LASSO" 0.000399999999999991
"cv.time.elapsed" "7" "1" "500" "LASSO" 0.145299999999897
"cv.time.user.child" "7" "1" "500" "LASSO" NA
"cv.time.sys.child" "7" "1" "500" "LASSO" NA
"n.cv.par" "7" "1" "500" "LASSO" 20
"lambda" "1" "2" "500" "LASSO" 0.0632660803035302
"lambdar0" "1" "2" "500" "LASSO" 0.25
"kappa" "1" "2" "500" "LASSO" 0
"condnum" "1" "2" "500" "LASSO" 49.1846918566609
"EL" "1" "2" "500" "LASSO" 0.941159709109002
"RMSE" "1" "2" "500" "LASSO" 0.00128321509153036
"F1" "1" "2" "500" "LASSO" 0.287390029325513
"eTPR" "1" "2" "500" "LASSO" 1
"eTNR" "1" "2" "500" "LASSO" 0.793367346938776
"ePPV" "1" "2" "500" "LASSO" 0.167808219178082
"d" "1" "2" "500" "LASSO" 0.238367346938776
"iters" "1" "2" "500" "LASSO" 10
"time.user.self" "1" "2" "500" "LASSO" 0.0900000000001455
"time.sys.self" "1" "2" "500" "LASSO" 0
"time.elapsed" "1" "2" "500" "LASSO" 0.089999999999236
"time.user.child" "1" "2" "500" "LASSO" NA
"time.sys.child" "1" "2" "500" "LASSO" NA
"cv.iters" "1" "2" "500" "LASSO" NA
"cv.time.user.self" "1" "2" "500" "LASSO" 0.0997000000000071
"cv.time.sys.self" "1" "2" "500" "LASSO" 0.000400000000000009
"cv.time.elapsed" "1" "2" "500" "LASSO" 0.102899999999991
"cv.time.user.child" "1" "2" "500" "LASSO" NA
"cv.time.sys.child" "1" "2" "500" "LASSO" NA
"n.cv.par" "1" "2" "500" "LASSO" 20
"lambda" "7" "2" "500" "LASSO" 0.00844274621051328
"lambdar0" "7" "2" "500" "LASSO" 0.25
"kappa" "7" "2" "500" "LASSO" 0
"condnum" "7" "2" "500" "LASSO" 34.5496553799727
"EL" "7" "2" "500" "LASSO" 1.7113899528783
"RMSE" "7" "2" "500" "LASSO" 0.00547000435479014
"F1" "7" "2" "500" "LASSO" 0.655635987590486
"eTPR" "7" "2" "500" "LASSO" 0.984472049689441
"eTNR" "7" "2" "500" "LASSO" 0.636766334440753
"ePPV" "7" "2" "500" "LASSO" 0.491472868217054
"d" "7" "2" "500" "LASSO" 0.526530612244898
"iters" "7" "2" "500" "LASSO" 14
"time.user.self" "7" "2" "500" "LASSO" 0.1299999999992
"time.sys.self" "7" "2" "500" "LASSO" 0
"time.elapsed" "7" "2" "500" "LASSO" 0.130000000001019
"time.user.child" "7" "2" "500" "LASSO" NA
"time.sys.child" "7" "2" "500" "LASSO" NA
"cv.iters" "7" "2" "500" "LASSO" NA
"cv.time.user.self" "7" "2" "500" "LASSO" 0.119500000000062
"cv.time.sys.self" "7" "2" "500" "LASSO" 9.99999999999801e-05
"cv.time.elapsed" "7" "2" "500" "LASSO" 0.119400000000041
"cv.time.user.child" "7" "2" "500" "LASSO" NA
"cv.time.sys.child" "7" "2" "500" "LASSO" NA
"n.cv.par" "7" "2" "500" "LASSO" 20
"lambda" "1" "3" "500" "LASSO" 0.0691306312142841
"lambdar0" "1" "3" "500" "LASSO" 0.25
"kappa" "1" "3" "500" "LASSO" 0
"condnum" "1" "3" "500" "LASSO" 46.7833890280914
"EL" "1" "3" "500" "LASSO" 1.08859774581128
"RMSE" "1" "3" "500" "LASSO" 0.00143609172581382
"F1" "1" "3" "500" "LASSO" 0.288235294117647
"eTPR" "1" "3" "500" "LASSO" 1
"eTNR" "1" "3" "500" "LASSO" 0.79421768707483
"ePPV" "1" "3" "500" "LASSO" 0.168384879725086
"d" "1" "3" "500" "LASSO" 0.237551020408163
"iters" "1" "3" "500" "LASSO" 10
"time.user.self" "1" "3" "500" "LASSO" 0.109999999999673
"time.sys.self" "1" "3" "500" "LASSO" 0
"time.elapsed" "1" "3" "500" "LASSO" 0.119999999999891
"time.user.child" "1" "3" "500" "LASSO" NA
"time.sys.child" "1" "3" "500" "LASSO" NA
"cv.iters" "1" "3" "500" "LASSO" NA
"cv.time.user.self" "1" "3" "500" "LASSO" 0.151799999999985
"cv.time.sys.self" "1" "3" "500" "LASSO" 0.000499999999999972
"cv.time.elapsed" "1" "3" "500" "LASSO" 0.152299999999977
"cv.time.user.child" "1" "3" "500" "LASSO" NA
"cv.time.sys.child" "1" "3" "500" "LASSO" NA
"n.cv.par" "1" "3" "500" "LASSO" 20
"lambda" "7" "3" "500" "LASSO" 0.00956481779744547
"lambdar0" "7" "3" "500" "LASSO" 0.25
"kappa" "7" "3" "500" "LASSO" 0
"condnum" "7" "3" "500" "LASSO" 44.6829614679697
"EL" "7" "3" "500" "LASSO" 1.7748388719077
"RMSE" "7" "3" "500" "LASSO" 0.00567595133153743
"F1" "7" "3" "500" "LASSO" 0.675847457627119
"eTPR" "7" "3" "500" "LASSO" 0.990683229813665
"eTNR" "7" "3" "500" "LASSO" 0.664451827242525
"ePPV" "7" "3" "500" "LASSO" 0.512861736334405
"d" "7" "3" "500" "LASSO" 0.507755102040816
"iters" "7" "3" "500" "LASSO" 18
"time.user.self" "7" "3" "500" "LASSO" 0.180000000000291
"time.sys.self" "7" "3" "500" "LASSO" 0
"time.elapsed" "7" "3" "500" "LASSO" 0.150000000001455
"time.user.child" "7" "3" "500" "LASSO" NA
"time.sys.child" "7" "3" "500" "LASSO" NA
"cv.iters" "7" "3" "500" "LASSO" NA
"cv.time.user.self" "7" "3" "500" "LASSO" 0.149200000000055
"cv.time.sys.self" "7" "3" "500" "LASSO" 0.000400000000000063
"cv.time.elapsed" "7" "3" "500" "LASSO" 0.1503999999999
"cv.time.user.child" "7" "3" "500" "LASSO" NA
"cv.time.sys.child" "7" "3" "500" "LASSO" NA
"n.cv.par" "7" "3" "500" "LASSO" 20
"lambda" "1" "4" "500" "LASSO" 0.0681206702821897
"lambdar0" "1" "4" "500" "LASSO" 0.25
"kappa" "1" "4" "500" "LASSO" 0
"condnum" "1" "4" "500" "LASSO" 46.7446412298993
"EL" "1" "4" "500" "LASSO" 0.927316018850718
"RMSE" "1" "4" "500" "LASSO" 0.00134548898567794
"F1" "1" "4" "500" "LASSO" 0.296969696969697
"eTPR" "1" "4" "500" "LASSO" 1
"eTNR" "1" "4" "500" "LASSO" 0.802721088435374
"ePPV" "1" "4" "500" "LASSO" 0.174377224199288
"d" "1" "4" "500" "LASSO" 0.229387755102041
"iters" "1" "4" "500" "LASSO" 9
"time.user.self" "1" "4" "500" "LASSO" 0.0999999999999091
"time.sys.self" "1" "4" "500" "LASSO" 0
"time.elapsed" "1" "4" "500" "LASSO" 0.069999999999709
"time.user.child" "1" "4" "500" "LASSO" NA
"time.sys.child" "1" "4" "500" "LASSO" NA
"cv.iters" "1" "4" "500" "LASSO" NA
"cv.time.user.self" "1" "4" "500" "LASSO" 0.104800000000009
"cv.time.sys.self" "1" "4" "500" "LASSO" 0.000199999999999996
"cv.time.elapsed" "1" "4" "500" "LASSO" 0.105999999999958
"cv.time.user.child" "1" "4" "500" "LASSO" NA
"cv.time.sys.child" "1" "4" "500" "LASSO" NA
"n.cv.par" "1" "4" "500" "LASSO" 20
"lambda" "7" "4" "500" "LASSO" 0.00852263384453528
"lambdar0" "7" "4" "500" "LASSO" 0.2
"kappa" "7" "4" "500" "LASSO" 0
"condnum" "7" "4" "500" "LASSO" 41.8738861643327
"EL" "7" "4" "500" "LASSO" 1.92405290772553
"RMSE" "7" "4" "500" "LASSO" 0.00548929310747186
"F1" "7" "4" "500" "LASSO" 0.647118301314459
"eTPR" "7" "4" "500" "LASSO" 0.993788819875776
"eTNR" "7" "4" "500" "LASSO" 0.615725359911406
"ePPV" "7" "4" "500" "LASSO" 0.47976011994003
"d" "7" "4" "500" "LASSO" 0.544489795918367
"iters" "7" "4" "500" "LASSO" 17
"time.user.self" "7" "4" "500" "LASSO" 0.159999999999854
"time.sys.self" "7" "4" "500" "LASSO" 0
"time.elapsed" "7" "4" "500" "LASSO" 0.139999999999418
"time.user.child" "7" "4" "500" "LASSO" NA
"time.sys.child" "7" "4" "500" "LASSO" NA
"cv.iters" "7" "4" "500" "LASSO" NA
"cv.time.user.self" "7" "4" "500" "LASSO" 0.130299999999697
"cv.time.sys.self" "7" "4" "500" "LASSO" 0.000399999999999991
"cv.time.elapsed" "7" "4" "500" "LASSO" 0.13089999999982
"cv.time.user.child" "7" "4" "500" "LASSO" NA
"cv.time.sys.child" "7" "4" "500" "LASSO" NA
"n.cv.par" "7" "4" "500" "LASSO" 20
"lambda" "1" "5" "500" "LASSO" 0.0653060905101786
"lambdar0" "1" "5" "500" "LASSO" 0.25
"kappa" "1" "5" "500" "LASSO" 0
"condnum" "1" "5" "500" "LASSO" 43.1770638361044
"EL" "1" "5" "500" "LASSO" 0.848827142467847
"RMSE" "1" "5" "500" "LASSO" 0.00125572457243434
"F1" "1" "5" "500" "LASSO" 0.292537313432836
"eTPR" "1" "5" "500" "LASSO" 1
"eTNR" "1" "5" "500" "LASSO" 0.798469387755102
"ePPV" "1" "5" "500" "LASSO" 0.171328671328671
"d" "1" "5" "500" "LASSO" 0.233469387755102
"iters" "1" "5" "500" "LASSO" 9
"time.user.self" "1" "5" "500" "LASSO" 0.119999999999891
"time.sys.self" "1" "5" "500" "LASSO" 0
"time.elapsed" "1" "5" "500" "LASSO" 0.100000000000364
"time.user.child" "1" "5" "500" "LASSO" NA
"time.sys.child" "1" "5" "500" "LASSO" NA
"cv.iters" "1" "5" "500" "LASSO" NA
"cv.time.user.self" "1" "5" "500" "LASSO" 0.132099999999973
"cv.time.sys.self" "1" "5" "500" "LASSO" 0.000100000000000016
"cv.time.elapsed" "1" "5" "500" "LASSO" 0.133500000000049
"cv.time.user.child" "1" "5" "500" "LASSO" NA
"cv.time.sys.child" "1" "5" "500" "LASSO" NA
"n.cv.par" "1" "5" "500" "LASSO" 20
"lambda" "7" "5" "500" "LASSO" 0.00943078598036978
"lambdar0" "7" "5" "500" "LASSO" 0.25
"kappa" "7" "5" "500" "LASSO" 0
"condnum" "7" "5" "500" "LASSO" 43.0018833476315
"EL" "7" "5" "500" "LASSO" 1.79456469877938
"RMSE" "7" "5" "500" "LASSO" 0.00557201260345636
"F1" "7" "5" "500" "LASSO" 0.692640692640693
"eTPR" "7" "5" "500" "LASSO" 0.993788819875776
"eTNR" "7" "5" "500" "LASSO" 0.687707641196013
"ePPV" "7" "5" "500" "LASSO" 0.53156146179402
"d" "7" "5" "500" "LASSO" 0.491428571428571
"iters" "7" "5" "500" "LASSO" 17
"time.user.self" "7" "5" "500" "LASSO" 0.159999999999854
"time.sys.self" "7" "5" "500" "LASSO" 0
"time.elapsed" "7" "5" "500" "LASSO" 0.150000000001455
"time.user.child" "7" "5" "500" "LASSO" NA
